,ID,duration,gamePeriod,health,number_alive,time,x,y
2568,39,373,1.5,90,46,20:48:37,2563.218125,1352.08578125
2570,90,374,1.5,100,46,20:48:38,1675.80828125,2272.97890625
2571,91,375,1.5,100,46,20:48:39,1691.79015625,3041.5203125
2572,92,375,1.5,22.977996826171875,46,20:48:39,1218.270078125,2602.904375
2573,40,375,1.5,100,46,20:48:39,1088.366484375,1757.62390625
2574,53,375,1.5,100,46,20:48:39,2167.39453125,1070.192265625
2577,41,376,1.5,100,46,20:48:40,1859.5103125,2739.3028125
2575,94,376,1.5,81.59992980957031,46,20:48:40,3393.8546875,2723.265
2576,93,376,1.5,87.43272399902344,46,20:48:40,3489.69625,1096.4840625
2578,82,377,1.5,94.79998016357422,46,20:48:41,2038.9871875,3087.5375
2579,96,377,1.5,100,46,20:48:41,2023.78171875,2156.8171875
2586,84,378,1.5,95.62957763671875,46,20:48:42,1882.54796875,2794.4121875
2580,55,378,1.5,100,46,20:48:42,964.908203125,2116.1559375
2581,2,378,1.5,81.59989929199219,46,20:48:42,2326.18734375,3674.3534375
2582,1,378,1.5,69.9000015258789,46,20:48:42,1954.23671875,2023.97
2583,66,378,1.5,75,46,20:48:42,1945.014375,1898.5
2584,4,378,1.5,58.99000549316406,46,20:48:42,1948.5096875,1908.858125
2585,5,378,1.5,100,46,20:48:42,3158.829375,2275.05515625
2593,17,378,1.5,97.85047912597656,46,20:48:42,2715.7965625,1040.311640625
2587,11,378,1.5,100,46,20:48:42,2720.3075,982.083203125
2588,9,378,1.5,97.99996948242188,46,20:48:42,2495.53875,3154.156875
2589,85,378,1.5,60.99994659423828,46,20:48:42,1812.67203125,3461.9675
2590,43,378,1.5,100,46,20:48:42,2520.81296875,575.0141015625
2591,16,378,1.5,100,46,20:48:42,2907.1034375,1239.12328125
2592,15,378,1.5,70.79988861083984,46,20:48:42,2913.5878125,3330.43625
2595,21,379,1.5,100,46,20:48:43,2552.068125,2372.483125
2594,20,379,1.5,100,46,20:48:43,1263.20515625,1130.276640625
2596,22,379,1.5,99.42778015136719,46,20:48:43,1926.7446875,2674.8971875
2598,28,379,1.5,76.5998764038086,46,20:48:43,3075.4809375,3221.76125
2607,36,379,1.5,100,46,20:48:43,1872.87328125,2500.178125
2597,23,379,1.5,17.785978317260742,46,20:48:43,2416.12015625,3743.01875
2606,98,379,1.5,100,46,20:48:43,1914.63421875,2146.6809375
2604,72,379,1.5,90,46,20:48:43,997.116796875,2192.794375
2603,71,379,1.5,100,46,20:48:43,1308.805078125,2709.34875
2605,49,379,1.5,100,46,20:48:43,2181.53859375,941.946484375
2601,31,379,1.5,100,46,20:48:43,3345.3378125,1674.6796875
2600,30,379,1.5,100,46,20:48:43,1042.367265625,2581.853125
2599,58,379,1.5,100,46,20:48:43,1404.493125,2678.3471875
2602,59,379,1.5,0,46,20:48:43,1945.3275,2031.29953125
2608,73,380,1.5,100,46,20:48:44,877.52328125,2463.406875
2609,99,380,1.5,100,46,20:48:44,2759.863125,1922.8459375
2610,86,381,1.5,100,46,20:48:45,2572.43890625,2234.2415625
2611,88,381,1.5,93.4000015258789,46,20:48:45,2501.178125,1313.67171875
2612,60,382,1.5,100,45,20:48:46,2517.77953125,2092.42375
4445,4,382,1.5,0,46,20:48:46,1947.60421875,1895.809375
2613,61,382,1.5,100,45,20:48:46,2653.2675,2015.89421875
2616,89,383,1.5,100,45,20:48:47,1863.4028125,816.94875
2614,75,383,1.5,63.810001373291016,45,20:48:47,3087.514375,764.559765625
2615,39,383,1.5,92,45,20:48:47,2565.02921875,1352.0896875
2617,90,384,1.5,100,45,20:48:48,1670.4159375,2269.200625
2621,53,385,1.5,100,45,20:48:49,2166.35296875,1068.214296875
2618,92,385,1.5,22.977996826171875,45,20:48:49,1214.729140625,2600.95515625
2619,91,385,1.5,97.19998931884766,45,20:48:49,1711.15203125,2988.7946875
2620,40,385,1.5,100,45,20:48:49,1077.354453125,1749.0515625
2622,93,386,1.5,91.43272399902344,45,20:48:50,3482.095625,1083.035
2623,94,386,1.5,77.59991455078125,45,20:48:50,3406.203125,2685.4840625
2624,41,386,1.5,100,45,20:48:50,1859.2125,2739.6884375
2625,82,387,1.5,90.79996490478516,45,20:48:51,2021.2159375,3030.1315625
2626,55,387,1.5,100,45,20:48:51,960.93375,2122.156875
2631,84,388,1.5,97.62957763671875,45,20:48:52,1876.7321875,2789.91375
2637,16,388,1.5,100,45,20:48:52,2887.2140625,1201.218203125
2636,15,388,1.5,66.79987335205078,45,20:48:52,2931.506875,3269.9209375
2635,43,388,1.5,100,45,20:48:52,2521.39515625,598.463671875
2634,85,388,1.5,56.99993133544922,45,20:48:52,1773.73671875,3498.4034375
2633,11,388,1.5,100,45,20:48:52,2694.68375,959.61546875
2628,2,388,1.5,79.59988403320312,45,20:48:52,2325.82828125,3699.261875
2630,5,388,1.5,100,45,20:48:52,3107.68375,2268.35890625
2629,66,388,1.5,77,45,20:48:52,1946.793125,1897.83890625
2638,17,388,1.5,100,45,20:48:52,2692.7315625,998.94328125
2627,1,388,1.5,69.9000015258789,45,20:48:52,1958.31453125,2049.32328125
2632,9,388,1.5,96.99995422363281,45,20:48:52,2465.46234375,3024.4575
2649,72,389,1.5,92,45,20:48:53,1030.14375,2153.895
2650,49,389,1.5,100,45,20:48:53,2182.6059375,916.47265625
2645,31,389,1.5,100,45,20:48:53,3343.8384375,1676.7584375
2652,36,389,1.5,100,45,20:48:53,1903.50203125,2486.18359375
2648,71,389,1.5,100,45,20:48:53,1355.806875,2700.3284375
2651,98,389,1.5,100,45,20:48:53,1935.1203125,2151.0175
2647,59,389,1.5,0,45,20:48:53,1945.3275,2031.29953125
2643,28,389,1.5,74.59986114501953,45,20:48:53,3018.5934375,3197.9809375
2644,58,389,1.5,100,45,20:48:53,1404.493125,2678.3471875
2646,30,389,1.5,100,45,20:48:53,1073.125,2534.83453125
2642,22,389,1.5,99.42778015136719,45,20:48:53,1927.00328125,2675.10625
2641,23,389,1.5,13.785982131958008,45,20:48:53,2430.2928125,3750.9928125
2640,21,389,1.5,100,45,20:48:53,2511.52921875,2338.88078125
2639,20,389,1.5,100,45,20:48:53,1265.45015625,1155.545546875
2653,73,390,1.5,100,45,20:48:54,836.743984375,2425.5965625
2654,99,390,1.5,100,45,20:48:54,2709.7290625,1948.48578125
2655,86,391,1.5,100,45,20:48:55,2559.6321875,2210.6896875
2656,88,391,1.5,93.4000015258789,45,20:48:55,2526.61,1327.5025
2658,61,392,1.5,100,45,20:48:56,2654.311875,2020.46671875
2657,60,392,1.5,100,45,20:48:56,2517.9575,2092.19375
2659,75,393,1.5,63.810001373291016,45,20:48:57,3084.46875,756.201015625
2660,39,393,1.5,94,45,20:48:57,2565.25390625,1351.69
2661,89,393,1.5,100,45,20:48:57,1866.8328125,817.8696875
2662,90,394,1.5,100,45,20:48:58,1669.965625,2270.6903125
2663,91,395,1.5,93.1999740600586,45,20:48:59,1664.78140625,2953.843125
2664,92,395,1.5,77,45,20:48:59,1218.978359375,2592.97640625
2665,40,395,1.5,62.735984802246094,45,20:48:59,1068.684296875,1747.59234375
2666,53,395,1.5,100,45,20:48:59,2170.623125,1082.449609375
2669,41,396,1.5,100,45,20:49:00,1860.5509375,2736.6809375
2667,94,396,1.5,77.59989929199219,45,20:49:00,3401.280625,2635.288125
2668,93,396,1.5,94.43272399902344,45,20:49:00,3482.3146875,1082.125859375
2670,82,397,1.5,86.7999496459961,45,20:49:01,1994.758125,2972.4221875
2671,55,397,1.5,100,45,20:49:01,958.728984375,2086.21578125
2676,84,398,1.5,99.62957763671875,45,20:49:02,1877.2059375,2789.7509375
2678,11,398,1.5,100,45,20:49:02,2676.6478125,950.60296875
2672,2,398,1.5,79.59986877441406,45,20:49:02,2317.74890625,3722.3815625
2673,1,398,1.5,69.9000015258789,45,20:49:02,1937.9009375,2041.90515625
2679,85,398,1.5,52.999916076660156,45,20:49:02,1719.15234375,3513.6315625
2680,43,398,1.5,100,45,20:49:02,2516.596875,602.2677734375
2681,17,398,1.5,100,45,20:49:02,2689.9628125,974.073515625
2682,16,398,1.5,100,45,20:49:02,2899.013125,1161.895390625
2683,15,398,1.5,62.79985809326172,45,20:49:02,2951.15,3214.0971875
2674,66,398,1.5,79,45,20:49:02,1947.25515625,1939.045
2677,9,398,1.5,98.99993896484375,45,20:49:02,2398.27078125,2892.571875
2675,5,398,1.5,100,45,20:49:02,3047.8346875,2260.62171875
2695,49,399,1.5,100,45,20:49:03,2203.74234375,928.250078125
2693,71,399,1.5,100,45,20:49:03,1364.0565625,2653.3275
2692,59,399,1.5,0,45,20:49:03,1945.3275,2031.29953125
2691,31,399,1.5,100,45,20:49:03,3330.4471875,1683.48953125
2686,23,399,1.5,71.39998626708984,45,20:49:03,2431.4928125,3749.9434375
2689,58,399,1.5,100,45,20:49:03,1404.226875,2678.3121875
2688,28,399,1.5,72.59984588623047,45,20:49:03,2994.0940625,3175.494375
2687,22,399,1.5,99.42778015136719,45,20:49:03,1914.5775,2649.6321875
2685,21,399,1.5,100,45,20:49:03,2467.0103125,2299.18453125
2684,20,399,1.5,100,45,20:49:03,1265.161875,1155.54890625
2690,30,399,1.5,100,45,20:49:03,1095.6496875,2505.503125
2696,98,399,1.5,100,45,20:49:03,1942.1253125,2151.295625
2694,72,399,1.5,96,45,20:49:03,1030.274765625,2149.5359375
2697,36,399,1.5,100,45,20:49:03,1908.53609375,2487.343125
2699,99,400,1.5,100,45,20:49:04,2666.0759375,1970.05578125
2698,73,400,1.5,100,45,20:49:04,819.6140625,2386.0846875
2700,86,401,1.5,100,45,20:49:05,2560.89078125,2199.85671875
2701,88,401,1.5,93.4000015258789,45,20:49:05,2534.48671875,1323.000625
2702,60,402,1.5,100,45,20:49:06,2506.193125,2088.89875
2703,61,402,1.5,100,45,20:49:06,2653.4059375,1994.0309375
2704,75,403,1.5,73.80999755859375,45,20:49:07,3084.46875,756.201015625
2705,39,403,1.5,98,45,20:49:07,2572.096875,1340.9709375
2706,89,403,1.5,100,45,20:49:07,1856.06640625,824.9375
2707,90,404,1.5,100,45,20:49:08,1671.56828125,2271.1109375
2711,53,405,1.5,100,45,20:49:09,2175.86375,1086.689453125
2710,40,405,1.5,75,45,20:49:09,1065.45921875,1748.9021875
2708,92,405,1.5,79,45,20:49:09,1216.58609375,2572.85
2709,91,405,1.5,89.19995880126953,45,20:49:09,1608.605,2932.255
2712,93,406,1.5,99.5999984741211,45,20:49:10,3454.051875,1073.693203125
2713,94,406,1.5,75.59988403320312,45,20:49:10,3385.405,2574.5009375
2714,41,406,1.5,100,45,20:49:10,1859.44671875,2738.9253125
2715,82,407,1.5,82.79993438720703,45,20:49:11,2001.3065625,2929.303125
2716,55,407,1.5,100,45,20:49:11,932.189765625,2056.89875
4446,41,408,1.5,0,45,20:49:12,1859.2896875,2739.32
2724,85,408,1.5,48.999900817871094,44,20:49:12,1742.8575,3515.3190625
2722,9,408,1.5,97.99992370605469,44,20:49:12,2340.32875,2817.0803125
2717,2,408,1.5,77.599853515625,44,20:49:12,2310.29234375,3732.6284375
2718,1,408,1.5,44.787803649902344,44,20:49:12,1911.11671875,2048.1353125
2719,66,408,1.5,81,44,20:49:12,1970.07453125,1946.293125
2723,11,408,1.5,100,44,20:49:12,2668.2259375,948.01734375
2720,5,408,1.5,96.79998779296875,44,20:49:12,2990.5440625,2239.2403125
2721,84,408,1.5,38.16999053955078,44,20:49:12,1876.8753125,2789.8628125
2725,43,408,1.5,100,44,20:49:12,2516.09828125,635.2730859375
2726,16,408,1.5,100,44,20:49:12,2908.3378125,1139.88375
2727,15,408,1.5,58.799842834472656,44,20:49:12,2947.8859375,3191.9978125
2728,17,408,1.5,40.07999801635742,44,20:49:12,2673.1990625,972.14578125
2742,36,409,1.5,100,44,20:49:13,1936.16453125,2476.17015625
2740,49,409,1.5,100,44,20:49:13,2243.63578125,919.951796875
2738,71,409,1.5,100,44,20:49:13,1378.1121875,2648.346875
2737,59,409,1.5,0,44,20:49:13,1945.3275,2031.29953125
2736,31,409,1.5,100,44,20:49:13,3280.3434375,1688.19390625
2735,30,409,1.5,100,44,20:49:13,1118.45265625,2455.50078125
2739,72,409,1.5,98,44,20:49:13,1030.51796875,2149.1575
2733,28,409,1.5,70.5998306274414,44,20:49:13,2946.265625,3144.263125
2734,58,409,1.5,99.19999694824219,44,20:49:13,1404.226875,2678.3121875
2729,20,409,1.5,100,44,20:49:13,1266.19875,1161.40546875
2730,21,409,1.5,100,44,20:49:13,2475.56234375,2244.02453125
2741,98,409,1.5,100,44,20:49:13,1953.52234375,2167.6965625
2731,22,409,1.5,99.42778015136719,44,20:49:13,1890.11875,2636.81
2732,23,409,1.5,67.39997100830078,44,20:49:13,2434.21046875,3755.21625
2743,73,410,1.5,100,44,20:49:14,811.55875,2358.22859375
2744,99,410,1.5,100,44,20:49:14,2662.475,1976.39953125
2745,86,411,1.5,100,44,20:49:15,2542.68796875,2210.55375
2746,88,411,1.5,93.4000015258789,44,20:49:15,2536.7575,1320.67203125
4447,15,412,1.5,0,44,20:49:16,2947.69375,3190.3103125
2747,60,412,1.5,100,43,20:49:16,2491.40171875,2115.20453125
2748,61,412,1.5,100,43,20:49:16,2653.3021875,1997.3459375
2750,39,413,1.5,100,43,20:49:17,2567.603125,1343.8265625
2751,89,413,1.5,100,43,20:49:17,1853.88859375,819.727109375
2749,75,413,1.5,78.80999755859375,43,20:49:17,3084.46875,756.201015625
2752,90,414,1.5,100,43,20:49:18,1670.1153125,2270.9765625
2753,92,415,1.5,79.39999389648438,43,20:49:19,1222.86609375,2559.61640625
2754,91,415,1.5,85.19994354248047,43,20:49:19,1560.4965625,2901.30125
2755,40,415,1.5,75,43,20:49:19,1033.575546875,1761.355625
2756,53,415,1.5,100,43,20:49:19,2219.9965625,1087.37296875
2757,94,416,1.5,73.59986877441406,43,20:49:20,3359.5028125,2517.99296875
2758,93,416,1.5,98.59998321533203,43,20:49:20,3391.9590625,1074.337265625
2759,82,417,1.5,78.79991912841797,43,20:49:21,2004.768125,2913.8215625
2760,55,417,1.5,100,43,20:49:21,920.490859375,2052.8109375
2761,1,418,1.5,44.787803649902344,43,20:49:22,1900.67359375,2029.76375
2762,2,418,1.5,74.59983825683594,43,20:49:22,2306.12,3752.7378125
2763,66,418,1.5,83,43,20:49:22,1943.02171875,1942.714375
2764,5,418,1.5,92.79997253417969,43,20:49:22,2946.10625,2204.8703125
2765,84,418,1.5,36.16997528076172,43,20:49:22,1877.5321875,2789.621875
2767,11,418,1.5,100,43,20:49:22,2702.9596875,948.631875
2768,85,418,1.5,44.99988555908203,43,20:49:22,1775.89953125,3478.095
2769,43,418,1.5,100,43,20:49:22,2520.48390625,591.01359375
2770,17,418,1.5,75,43,20:49:22,2668.535,973.02109375
2771,16,418,1.5,100,43,20:49:22,2906.4390625,1123.816875
2772,15,418,1.5,0,43,20:49:22,2947.69375,3190.3103125
2766,9,418,1.5,96.99990844726562,43,20:49:22,2294.62546875,2703.9425
2778,58,419,1.5,95.19998168945312,43,20:49:23,1408.62671875,2673.3875
4448,88,419,1.5,0,43,20:49:23,2543.77109375,1339.34671875
2779,30,419,1.5,100,43,20:49:23,1151.73328125,2406.4128125
2780,31,419,1.5,98.39999389648438,43,20:49:23,3221.3709375,1684.9921875
2781,59,419,1.5,0,42,20:49:23,1945.3275,2031.29953125
2782,71,419,1.5,95.99998474121094,42,20:49:23,1432.04953125,2621.12671875
2783,72,419,1.5,100,42,20:49:23,1030.514765625,2149.17953125
2776,23,419,1.5,63.39995574951172,43,20:49:23,2432.17515625,3748.3040625
2785,98,419,1.5,100,42,20:49:23,1976.248125,2213.39375
2786,36,419,1.5,100,42,20:49:23,1936.16953125,2495.4915625
2775,22,419,1.5,97.42777252197266,43,20:49:23,1885.07421875,2642.0734375
2774,21,419,1.5,100,43,20:49:23,2489.7271875,2188.44234375
2773,20,419,1.5,100,43,20:49:23,1261.060390625,1169.428046875
2777,28,419,1.5,33.870819091796875,43,20:49:23,2947.1403125,3170.566875
2784,49,419,1.5,100,42,20:49:23,2246.6803125,943.965546875
2787,73,420,1.5,96.39998626708984,42,20:49:24,803.4440625,2337.56453125
2788,99,420,1.5,100,42,20:49:24,2662.3515625,1976.3621875
2789,86,421,1.5,100,42,20:49:25,2517.658125,2216.74671875
2790,88,421,1.5,0,42,20:49:25,2543.77109375,1339.34671875
2791,60,422,1.5,100,42,20:49:26,2455.99,2117.1725
2792,61,422,1.5,100,42,20:49:26,2643.5434375,1989.61796875
2793,75,423,1.5,80.80999755859375,42,20:49:27,3083.62375,756.1728125
2794,39,423,1.5,74.06999969482422,42,20:49:27,2550.0375,1342.4128125
2795,89,423,1.5,100,42,20:49:27,1840.76234375,829.94359375
2796,90,424,1.5,100,42,20:49:28,1670.1153125,2270.9765625
2799,40,425,1.5,75,42,20:49:29,1030.009296875,1778.8003125
2797,91,425,1.5,81.1999282836914,42,20:49:29,1566.7171875,2890.4396875
2798,92,425,1.5,77.39997863769531,42,20:49:29,1240.86890625,2506.50640625
2800,53,425,1.5,78.52180480957031,42,20:49:29,2222.7009375,1083.962578125
2801,94,426,1.5,71.599853515625,42,20:49:30,3332.2134375,2483.23453125
2802,93,426,1.5,97.59996795654297,42,20:49:30,3330.1009375,1071.2840625
2804,55,427,1.5,100,42,20:49:31,921.1153125,2049.81953125
2803,82,427,1.5,74.7999038696289,42,20:49:31,2012.4875,2882.378125
2811,11,428,1.5,100,42,20:49:32,2706.4246875,941.476171875
2813,43,428,1.5,100,42,20:49:32,2520.73,590.581171875
2812,85,428,1.5,43.99987030029297,42,20:49:32,1770.5296875,3464.7634375
2814,17,428,1.5,79,42,20:49:32,2661.705625,968.91875
2810,9,428,1.5,95.99989318847656,42,20:49:32,2292.58296875,2502.3890625
2806,2,428,1.5,71.59982299804688,42,20:49:32,2299.81671875,3742.9390625
2808,5,428,1.5,88.79995727539062,42,20:49:32,2916.525,2178.08953125
2807,66,428,1.5,85,42,20:49:32,1953.2175,1971.5825
2805,1,428,1.5,44.787803649902344,42,20:49:32,1891.625,1995.28171875
2815,16,428,1.5,100,42,20:49:32,2874.0853125,1114.82875
2809,84,428,1.5,97.99998474121094,42,20:49:32,1846.506875,2779.2990625
2820,28,429,1.5,99.5999984741211,42,20:49:33,2948.34125,3174.284375
2819,23,429,1.5,59.399940490722656,42,20:49:33,2431.936875,3750.3221875
2823,30,429,1.5,100,42,20:49:33,1202.021875,2373.9103125
2816,20,429,1.5,100,42,20:49:33,1276.536875,1206.95375
2821,58,429,1.5,91.19996643066406,42,20:49:33,1404.3825,2662.336875
2818,22,429,1.5,93.4277572631836,42,20:49:33,1871.5896875,2647.1621875
2822,31,429,1.5,94.39997863769531,42,20:49:33,3172.72375,1649.7696875
2817,21,429,1.5,100,42,20:49:33,2442.7509375,2161.104375
2825,72,429,1.5,100,42,20:49:33,1030.599453125,2148.97390625
2826,49,429,1.5,100,42,20:49:33,2243.99171875,942.24546875
2827,98,429,1.5,100,42,20:49:33,1981.77671875,2233.6178125
2828,36,429,1.5,100,42,20:49:33,1963.46328125,2444.85609375
2824,71,429,1.5,91.99996948242188,42,20:49:33,1464.79265625,2573.838125
2829,73,430,1.5,92.39997100830078,42,20:49:34,801.68234375,2308.7665625
2830,99,430,1.5,100,42,20:49:34,2662.4628125,1976.128125
2831,86,431,1.5,100,42,20:49:35,2518.8375,2216.97609375
2832,60,432,1.5,100,42,20:49:36,2400.578125,2128.649375
2833,61,432,1.5,100,42,20:49:36,2650.684375,1975.5471875
2836,89,433,1.5,100,42,20:49:37,1831.38671875,808.661015625
2834,75,433,1.5,82.80999755859375,42,20:49:37,3081.7965625,755.51671875
2835,39,433,1.5,76.06999969482422,42,20:49:37,2542.96953125,1338.50609375
2837,90,434,1.5,100,42,20:49:38,1670.46640625,2270.5146875
2841,53,435,1.5,78.52180480957031,42,20:49:39,2192.51078125,1086.909453125
2840,40,435,1.5,75,42,20:49:39,1029.9753125,1778.7265625
2838,92,435,1.5,77.39996337890625,42,20:49:39,1253.239296875,2450.20578125
2839,91,435,1.5,77.19991302490234,42,20:49:39,1546.9996875,2870.4046875
2842,93,436,1.5,96.5999526977539,42,20:49:40,3268.468125,1067.957265625
2843,94,436,1.5,71.59983825683594,42,20:49:40,3292.9778125,2440.27890625
2844,82,437,1.5,70.79988861083984,42,20:49:41,2025.5065625,2826.898125
2845,55,437,1.5,100,42,20:49:41,887.265859375,2046.3309375
2850,84,438,1.5,95.99996948242188,42,20:49:42,1877.31671875,2745.9128125
2848,66,438,1.5,87,42,20:49:42,1945.92453125,1972.9859375
2849,5,438,1.5,84.79994201660156,42,20:49:42,2909.5865625,2150.41109375
2851,11,438,1.5,100,42,20:49:42,2710.6609375,924.407578125
2846,1,438,1.5,44.787803649902344,42,20:49:42,1938.1809375,1970.60203125
2853,85,438,1.5,43.999855041503906,42,20:49:42,1768.54109375,3438.500625
2854,43,438,1.5,100,42,20:49:42,2521.36953125,642.1409765625
2855,16,438,1.5,100,42,20:49:42,2826.7675,1085.21140625
2856,17,438,1.5,83,42,20:49:42,2640.513125,965.277578125
2852,9,438,1.5,95.9998779296875,42,20:49:42,2316.69421875,2278.18140625
2847,2,438,1.5,38.692100524902344,42,20:49:42,2308.41890625,3719.84625
2868,98,439,1.5,100,42,20:49:43,1996.17671875,2258.579375
2857,20,439,1.5,100,42,20:49:43,1292.291171875,1199.54640625
2858,21,439,1.5,100,42,20:49:43,2398.5503125,2143.54171875
2859,23,439,1.5,55.399925231933594,42,20:49:43,2431.858125,3751.184375
2860,22,439,1.5,89.42774200439453,42,20:49:43,1848.18890625,2613.17
2861,28,439,1.5,97.59998321533203,42,20:49:43,2947.316875,3189.6578125
2862,58,439,1.5,89.199951171875,42,20:49:43,1415.12671875,2642.395
2863,30,439,1.5,96.39998626708984,42,20:49:43,1239.96296875,2328.0809375
2864,31,439,1.5,90.39996337890625,42,20:49:43,3125.0584375,1616.29109375
2865,71,439,1.5,87.99995422363281,42,20:49:43,1495.1759375,2522.36859375
2866,72,439,1.5,100,42,20:49:43,1030.599453125,2148.97390625
2867,49,439,1.5,100,42,20:49:43,2230.10328125,937.781875
2869,36,439,1.5,97.99999237060547,42,20:49:43,1953.73671875,2390.61171875
2871,99,440,2,100,42,20:49:44,2662.6546875,1975.19453125
2870,73,440,1.5,88.39995574951172,42,20:49:44,826.000546875,2255.32953125
2872,86,441,2,97.39999389648438,42,20:49:45,2514.38453125,2218.52734375
2873,60,442,2,100,42,20:49:46,2365.31421875,2120.811875
2874,61,442,2,100,42,20:49:46,2650.961875,1978.87171875
2875,75,443,2,84.80999755859375,42,20:49:47,3086.4728125,761.56296875
2876,39,443,2,80.06999969482422,42,20:49:47,2542.96953125,1338.50609375
2877,89,443,2,100,42,20:49:47,1834.3346875,777.7578125
2878,90,444,2,100,41,20:49:48,1670.31609375,2270.664375
4449,21,444,2,0,42,20:49:48,2398.48,2143.64890625
2879,92,445,2,74.39996337890625,41,20:49:49,1302.5196875,2415.40375
2880,91,445,2,72.19991302490234,41,20:49:49,1522.7078125,2822.471875
2881,40,445,2,75,41,20:49:49,1029.8646875,1778.55015625
2882,53,445,2,78.52180480957031,41,20:49:49,2194.79078125,1081.663359375
2883,94,446,2,68.39984130859375,41,20:49:50,3242.864375,2401.01234375
2884,93,446,2,97.39995574951172,41,20:49:50,3212.9609375,1057.89109375
2886,55,447,2,100,41,20:49:51,892.174765625,2065.230625
2885,82,447,2,65.39989471435547,41,20:49:51,2040.89234375,2786.3746875
2897,16,448,2,100,41,20:49:52,2784.1475,1058.47265625
2896,17,448,2,87,41,20:49:52,2638.30375,957.357578125
2895,43,448,2,100,41,20:49:52,2525.2,702.76140625
2894,85,448,2,42.189388275146484,41,20:49:52,1762.24890625,3375.4190625
2893,9,448,2,97.9998779296875,41,20:49:52,2332.2996875,2205.46640625
2892,11,448,2,100,41,20:49:52,2729.23125,898.088515625
2890,5,448,2,79.199951171875,41,20:49:52,2911.7846875,2147.333125
2889,66,448,2,91,41,20:49:52,1945.29953125,1978.244375
2888,2,448,2,74.32892608642578,41,20:49:52,2316.6553125,3711.900625
2887,1,448,2,44.787803649902344,41,20:49:52,1947.0825,1966.17640625
2891,84,448,2,94.39997863769531,41,20:49:52,1932.5534375,2695.66625
4450,99,449,2,0,41,20:49:53,2663.5090625,1973.23171875
